noun,count,label
得宗,32,Position_Vocation
執権家,16,Family
側近,32,Position_Vocation
愛秀,16,Person
十三湊,72,Geological_Region_Other
京都,568,Province
陸奥湾,16,Sea
義政,32,Person
和睦,16,Position_Vocation
松前家,80,Family
康季,24,Flora
下国,48,Position_Vocation
宗家,16,Position_Vocation
南部,16,Person
武田若狭,16,Person
信広,40,Person
相原周防,24,Person
守政胤,16,Position_Vocation
大畑,40,City
出羽檜山,16,Person
家政,16,Position_Vocation
大館,48,City
花沢館,24,GOE_Other
渡島半島沿岸,16,Domestic_Region
左衛門尉,16,Position_Vocation
小林,96,Person
館主,40,Position_Vocation
能登,72,City
越中,48,City
岩瀬,40,Person
越後,96,City
地方豪族,16,Position_Vocation
蝦夷地産,16,Doctrine_Method_Other
宇賀,24,Person
ウンカ川,16,River
小浜,88,City
箱館地方,128,Culture
道南一帯,32,Domestic_Region
コタン,16,Ethnic_Group_Other
鍛冶屋,16,Position_Vocation
下国家政,16,Position_Vocation
蠣崎季,16,Book
鎮定,16,Position_Vocation
左衛門,56,Person
与倉,24,Person
小林季,16,Person
蠣崎光広,16,Person
乳母,32,Position_Vocation
上ノ国,16,Island
天ノ川,16,Product_Other
石崎川,16,River
下国氏,16,Position_Vocation
外様,16,Position_Vocation
蠣崎,128,Person
光広,16,Person
村上,40,Person
檜山安東,16,Person
義広,24,Person
使者,32,Position_Vocation
インド,32,Country
酋長,24,Ethnic_Group_Other
東西蝦夷地,32,Event_Other
和人地,128,Culture
秀吉,56,Person
慶広,56,Position_Vocation
民部,24,Position_Vocation
大輔,16,Person
大坂,48,Person
領主,56,Position_Vocation
家康,32,Person
黒印,16,Position_Vocation
徳川,48,Person
知行,88,Position_Vocation
亀田番所,48,Person
寛永,40,Person
松田,56,City
亀田奉行所,16,Person
奉行,576,Person
亀田奉行,40,Person
難破船,24,Person
名主,56,Position_Vocation
孫三郎,24,Position_Vocation
新田,32,Person
松前蝦夷記,24,GOE_Other
士卒,48,Position_Vocation
国縫,16,City
権左衛門,16,Political_Organization_Other
秋元,16,Person
八幡社,40,Company
護念山,16,Mountain
大船,48,City
泉沢,32,City
箱館山,192,Mountain
巴港,48,Port
酒井伊左衛門,16,GOE_Other
三港,48,Port
近江商人団,16,Position_Vocation
敦賀,232,City
与兵衛,56,Person
箱館港,560,Facility_Part
近江,152,Person
流通担当商人,24,Position_Vocation
味噌,112,Food_Other
大豆,144,Flora
小豆,56,Flora
蕎麦,48,Food_Other
木綿,64,Flora
松前沖,24,Sea
商場知行制,16,Doctrine_Method_Other
給地,24,Position_Vocation
亀田茅部,24,Person
五左衛門,16,Position_Vocation
箱館商人,104,Position_Vocation
魚介類,24,Food_Other
アイヌ交易,32,Culture
箱館近郷,32,Culture
役金,24,Position_Vocation
伊左衛門,16,GOE_Other
和賀屋,112,Person
株仲間問屋,48,Dish
株仲間,48,Doctrine_Method_Other
代理人,72,Position_Vocation
函館商業,72,School
荷所船,16,Product_Other
江戸系商人,16,Ethnic_Group_Other
不漁,48,Animal_Disease
村山伝兵衛,24,Person
栖原角兵衛,64,Show_Organization
伊達,24,Position_Vocation
栖原,48,GOE_Other
新興,32,Person
加賀橋立,16,Geological_Region_Other
北前船,128,Domestic_Region
中村小一郎,16,Person
寛政,72,Person
松前蝦夷地海辺盛衰報告書,16,Book
清国,680,Person
オランダ,272,Country
金銀,16,Material
長崎俵物,112,GOE_Other
俵物,184,Position_Vocation
煎海鼠,192,Dish
鱶鰭,64,Food_Other
手代,48,Position_Vocation
長崎奉行,104,Person
長崎会所,32,Incident_Other
下関,152,City
長崎屋半兵衛,40,GOE_Other
津軽南部,16,Mountain
半兵衛,16,Person
茅部,64,City
漁民,16,Position_Vocation
近江商人,16,Position_Vocation
普請役,40,Position_Vocation
北方諸島進出,16,Continental_Region
目梨,48,City
アイヌ騒動,16,Event_Other
渡辺久蔵,16,Person
使番大河内善兵衛,16,Show_Organization
政寿,16,Person
吟味役三橋,24,Person
藤右衛門,16,Government
成方,16,Position_Vocation
渡辺,384,Person
大河内政寿,24,Person
東蝦夷地,104,Doctrine_Method_Other
三橋成方,24,Position_Vocation
帰途,16,Food_Other
天塩川,16,River
閣老,32,Person
厚岸,264,City
霧多布,24,City
エトロフ,56,City
クナシリ,24,City
松井,16,Person
長崎港,32,Port
国法,40,Law
砂糖,240,Food_Other
蝦夷乱,16,Religious_Festival
飛騨屋久兵衛,16,Dish
足軽,200,Position_Vocation
国後,104,Station
運上屋,40,Position_Vocation
番屋,40,Food_Other
番頭,16,Position_Vocation
物頭,40,Position_Vocation
北方警備,24,Company
監督,288,Position_Vocation
四郎,728,Person
総督,272,Position_Vocation
藩士,120,Position_Vocation
老中松平,48,Person
閣僚,24,Position_Vocation
石川左近,16,Person
村上大学,16,Company
使節一行,32,Event_Other
石川忠房,56,Person
砂原,48,Person
ロシア船,152,Event_Other
アダムラクスマン日誌,16,Book
市長,2304,Position_Vocation
十八,16,Station
役人,528,Position_Vocation
幕吏,112,Political_Organization_Other
林檎,16,Flora
饗応,16,Food_Other
パン,152,Dish
白鳥新十郎,48,Person
通訳官,56,Position_Vocation
国禁,16,Position_Vocation
高官,32,Position_Vocation
薬味,16,Dish
上級役人,16,Position_Vocation
さん,72,Title_Other
松前鉄五郎,16,Person
知内,24,City
漂流民,32,Person
小麦,48,Food_Other
イギリス船,56,Ethnic_Group_Other
ブロートン,24,Person
薪水,144,Position_Vocation
家老,88,Position_Vocation
英国船,16,Ethnic_Group_Other
高橋壮四郎,16,Person
工藤平右衛門,16,Person
加藤肩,24,Person
外人,104,Nationality
露人,16,City
相撲,40,Sport
乗組員,336,Position_Vocation
福山沖,16,City
箱館勤番,24,Doctrine_Method_Other
鉄砲,48,Dish
台場,296,Color_Other
真昆布,16,Food_Other
茅部郡,112,Province
汐首岬,32,Mountain
新昆布,56,Dish
赤昆布,16,Dish
蝦夷地土産,16,Music
山背泊,32,Mountain
弁天崎,40,Sea
竹内保徳,40,Person
山背,152,City
内浜,16,City
松前志,16,Book
日持,120,Flora
新北海道史,64,Corporation_Other
同寺,24,Position_Vocation
石塚碑,16,City
台場築造,40,Culture
弁天,104,Person
新町,32,City
亀田八幡,56,Person
豊川稲荷,40,Worship_Place
東照宮,32,Facility_Part
日高様似,24,Person
東照大権現,32,Facility_Other
上山,32,Person
箱館夜話草,88,Book
天光稲荷,24,Worship_Place
函館稲荷,24,Worship_Place
稲荷,24,Position_Vocation
箱館八幡宮,32,Culture
開港,480,City
高田屋,80,Company
闕所,32,Political_Organization_Other
不動院,24,Facility_Part
修験者,24,Position_Vocation
本願寺,128,Location_Other
箱館御坊,24,Culture
本山,88,Person
願乗寺安政,24,Material
幕府再,24,Doctrine_Method_Other
寺川,136,River
本願寺別院,24,Company
浄土宗,72,Position_Vocation
有珠善光寺,24,GOE_Other
天台宗清光院,24,Product_Other
真言宗,24,Person
智山,24,Position_Vocation
注連寺,24,Worship_Place
助教授,16,Position_Vocation
越前,24,City
徳川幕府,64,Political_Organization_Other
アンジェルス,16,City
蝦夷地布教,16,Facility_Other
キリスト教,1280,Religion
ギリシャ,32,Country
安政,304,Political_Organization_Other
ペリー,1576,Person
乗組者,16,Position_Vocation
ロシア領事着任,16,Position_Vocation
ハリストス聖堂,16,Worship_Place
メルメデカツョン,16,Product_Other
イワンマホフ,24,Person
ニコライ,168,Country
神明社,24,Company
沢辺琢磨,16,Person
万葉集,16,Product_Other
山東一郎,48,Person
小野寺魯,24,Person
嵯峨寿,24,Person
駿河台,16,City
ニコライ堂,16,Domestic_Region
精一郎,16,Person
同志社,16,Organization_Other
僧侶,24,Position_Vocation
小松,32,Person
如水,48,Position_Vocation
蝦夷日誌,32,Book
前田,56,Person
蝦夷志料,16,Book
弘前,56,Province
平尾魯,32,Person
松前紀行,16,Book
箱館夷人談,16,Book
洋夷茗話,16,Book
使節ペリー,16,Person
提督,160,Position_Vocation
公使オールコック,32,Position_Vocation
大君の都,16,Book
小島又次郎,16,Person
亜墨利加一条写,32,Music
万延,80,Person
卓朗,64,Person
門下,56,Position_Vocation
常陸国,16,Province
茨城,32,Province
蚊雷庵,16,Event_Other
宗匠,24,Position_Vocation
支配人,392,Position_Vocation
大塩平八郎,16,Person
大塩姓,16,Doctrine_Method_Other
孤山堂,24,Facility_Other
筑後柳川藩医,16,Dish
東奥遊記,16,Book
画家,288,Position_Vocation
町人,56,Position_Vocation
代官,16,GOE_Other
東夷周覧,16,Movie
アツシ,16,Person
近海,16,Lake
大根,24,Flora
忠明,16,Person
忠房,16,Position_Vocation
三橋,24,Person
松前章広,16,Incident_Other
知内川,16,Spa
直轄地,40,Facility_Part
有司,32,Person
小児,24,Animal_Disease
5里,16,Volume
松前藩,64,Political_Organization_Other
官医,40,Position_Vocation
得撫島,16,City
景晋,16,Person
羽太正義,16,Person
松平忠明,40,Person
会所,360,Position_Vocation
羽太正養,16,Dish
淡路,40,City
嘉兵衛,360,Political_Organization_Other
船子,16,City
高橋三平,24,Person
重賢,24,Position_Vocation
国後島,24,Island
丸木舟,16,Material
択捉島,48,City
特命,32,Position_Vocation
将軍,128,Position_Vocation
吟味役,112,Position_Vocation
調役下役,40,Position_Vocation
箱館在勤,40,Position_Vocation
奉行所,336,GOE_Other
建坪,16,Food_Other
日本商人,64,Position_Vocation
定行,16,Person
樺太島,48,Island
番人,16,Person
松前藩士,16,Position_Vocation
紗那,80,Person
調役,16,Position_Vocation
戸田,48,Person
間宮林蔵,16,Ethnic_Group_Other
宇兵衛,16,City
福山城,48,Facility_Other
村役人,32,Political_Organization_Other
具足,24,Clothing
将兵,56,Position_Vocation
さき,136,Person
高田,144,Person
兵庫大坂,24,Station
浜手,16,City
土出,16,City
築島,96,Person
松右衛門,32,Political_Organization_Other
下役,56,Position_Vocation
石坂武兵衛,16,Person
代島剛平,40,Person
新開,32,City
卯之助,40,Person
明治維新,80,Event_Other
内務大臣,256,Position_Vocation
鑑定人,40,Position_Vocation
箱館付近,32,Culture
のぞみ,24,Person
箱館町会所,16,Incident_Other
主席,24,Position_Vocation
蛯子七左衛門,16,Person
帯刀,16,Person
肩衣,16,Clothing
駅逓,16,City
肝煎,16,Person
西村次兵衛,24,Person
蛯子,120,Person
組頭,264,Position_Vocation
町役人,112,Political_Organization_Other
人足,64,Position_Vocation
収入額,16,Product_Other
町政,48,Position_Vocation
松前藩政,16,GOE_Other
直捌制度,32,Doctrine_Method_Other
伊達林,24,Person
阿部屋,16,Person
四郎兵衛,16,Person
兵庫,376,City
酒田,64,City
浦賀,160,City
箱館会所,40,Doctrine_Method_Other
所務,16,Person
指揮監督,16,Position_Vocation
箱館近在,72,Facility_Part
水主,24,Person
三厩,40,City
佐井,32,City
渡海,24,Political_Organization_Other
数の子,16,Food_Other
塩鮭,336,Dish
塩鱈,16,Food_Other
海草,16,Food_Other
蝦夷地産物,96,Doctrine_Method_Other
弥吉,32,Person
嘉蔵,16,Person
金兵衛,64,Person
奥州酒田,16,Person
呉服,64,Clothing
荒物,16,GOE_Other
千島,40,City
鍋屋左兵衛,16,Person
若狭屋,16,Mountain
島屋,16,Religious_Festival
次兵衛,16,Person
浜田屋,32,Person
吉右衛門,16,Person
問屋商人,128,Position_Vocation
市中商人,176,Position_Vocation
箱館市,48,Occasion_Other
連名,136,Position_Vocation
商人たち,48,Position_Vocation
浜田,24,Person
高田屋金兵衛,24,Person
秋田屋,40,Person
辰巳屋七郎兵衛,16,GOE_Other
井筒屋喜兵衛,16,GOE_Other
浜屋次兵衛,16,GOE_Other
東屋善三,16,GOE_Other
近江屋清六,16,Person
越前屋七五郎,16,Person
越後屋善吉,16,Person
倉屋太三郎,16,Person
神明町,48,City
大黒町,80,City
五郎,120,Person
亀屋武兵衛,40,GOE_Other
特権商人,24,Position_Vocation
船手,48,Position_Vocation
小商人,88,Position_Vocation
艦長,48,Position_Vocation
勅旨,24,Person
ゴロウニン,72,Position_Vocation
書状,120,Position_Vocation
通訳,96,Position_Vocation
ボート,48,Facility_Part
瀬左衛門,24,Position_Vocation
絵図面,40,Political_Organization_Other
運転手,32,Position_Vocation
士官,120,Position_Vocation
大野,160,Person
箱館詰,24,Culture
日本幽囚記,24,Movie
松前奉行,16,Worship_Place
ロシア政府,96,Government
日本語,160,National_Language
ディアナ,40,Person
五郎次,32,Person
中川良左衛門,16,Person
日本船,48,Corporation_Other
観世丸,24,Ship
水産物,264,Flora
リコルド,64,Person
ムール,16,Food_Other
日露両国,40,War
ナポレオン,16,Person
老中,416,Person
服部,32,Person
ゴロウニンら,16,Law
長官,1304,Position_Vocation
ディアナ号,16,Company
民政長官,16,Position_Vocation
弁天町河岸,16,Mountain
手勢,16,Position_Vocation
板蔵,32,City
1つ,24,N_Natural_Object_Other
正養,16,Doctrine_Method_Other
書記,280,Position_Vocation
高阪龍介,16,Person
北陸地方,48,Domestic_Region
箱館住民,24,Culture
箱館風俗書,32,Book
船大工,16,Academic
菓子屋,16,Position_Vocation
芸者,120,Person
松前記行,16,Product_Other
大町辺,16,Location_Other
按摩,16,Clothing
占い師,16,Position_Vocation
富家,16,Person
着物,56,Clothing
島田,128,Person
江戸風,16,Doctrine_Method_Other
七夕,32,Religious_Festival
夜回り,16,Person
足袋,24,Clothing
所領,32,Position_Vocation
老中水野,16,Person
忠成,16,Person
梁川,40,Person
用人,48,Position_Vocation
工藤八郎,16,Person
十郎,32,Person
4万両,16,Product_Other
仕法,24,Position_Vocation
常陸,32,City
士分,16,Position_Vocation
政事,16,Position_Vocation
藤野喜兵衛,80,Person
松前城下居住,16,Corporation_Other
新冠,24,Country
三石,64,City
幌泉,72,City
箱館経済,32,Doctrine_Method_Other
栄徳丸,24,Ship
評定所,24,Position_Vocation
生国,24,Position_Vocation
有力商人,160,Position_Vocation
伊達林右衛門,24,Person
箱館奉行工,32,Doctrine_Method_Other
三重,32,City
蔵敷,40,County
喜左衛門,16,Person
若狭屋宗太郎,16,GOE_Other
根室場所,16,Culture
長崎屋,152,Facility_Part
搾粕,24,Food_Other
樽前,16,City
松前方言考,16,Ethnic_Group_Other
北海道水産予察調査報告,24,Corporation_Other
幸吉,32,Food_Other
飯田,16,Person
宮古,48,City
創始,16,Name_Other
漁夫,128,Person
村々,16,Position_Vocation
職人,160,Position_Vocation
泉水築山,24,Person
仙台,296,City
福島屋,16,Position_Vocation
春秋,48,Theory
小役人,16,Position_Vocation
茶屋,56,Station
天神町,64,City
観音,40,Person
蛯子長兵衛,24,Person
四つ角,16,Facility_Part
仲町,32,City
弁天社,40,Worship_Place
石橋,16,Person
矢不来岬,16,Sea
山ノ上,32,Person
青楼,16,Flora
天神社,16,GOE_Other
眼病,16,Animal_Disease
清水,56,Person
遠見番所,16,Law
大洋,40,City
箱館港内,24,Facility_Part
勇払,56,City
陣地,16,Position_Vocation
東蝦夷地海岸図台帳,16,Plan
龍飛岬,16,Mountain
白神,16,City
幕命,48,Position_Vocation
神奈川,152,Province
松前神楽,16,Person
神職,32,Drug
永井,32,Person
神楽,24,Person
社家,24,City
高竜寺,16,Worship_Place
西国三十三,16,Facility_Other
兵士,160,Position_Vocation
先生,96,Position_Vocation
正通,24,Person
折から,24,Food_Other
御触書御仕方人別帳,16,Broadcast_Program
教師,384,Position_Vocation
斎如水,16,Person
岡村,16,Person
若山堂,16,Company
松平越中守,16,Person
植物学界,16,Position_Vocation
学究,16,Position_Vocation
斧柄社,16,Company
陸奥,16,Material
門人,16,Position_Vocation
社中,40,Person
藤原永信,16,Person
北嶺,16,Person
杉浦嘉七,432,Person
牧師,64,Position_Vocation
神奈川沖,16,Island
合衆国,16,Country
数港,16,Port
長崎1港,16,Location_Other
北大西洋,16,Continental_Region
太平洋岸,40,Sea
和親条約,88,Treaty
長崎箱館,16,Person
下田箱館,88,Person
使節プチャーチン,16,Product_Other
クリミヤ,24,Person
英仏,64,Country
プチャーチン,56,Person
ロシア軍艦ディアナ号,24,Event_Other
戸田村,16,City
日露和親,32,Political_Organization_Other
北緯50度,24,Latitude_Longtitude
国境問題,24,Event_Other
日米和親条約,144,Government
下田箱館両港,16,Person
海防,48,Person
松前勘解由,40,Person
用人遠藤,16,Person
又左衛門,56,Position_Vocation
勘解由,96,Position_Vocation
米艦,24,Flora
アメリカ人,448,Nationality
山の手辺,16,Location_Other
木戸,48,Person
大野村,88,City
山手,16,Domestic_Region
アメリカ船,336,Ethnic_Group_Other
木古内,72,City
アメリカ艦隊,64,Continental_Region
遠藤又左衛門,80,Person
藤原主馬,64,Person
船長,440,Position_Vocation
干菓子,16,Dish
煙草盆,16,Product_Other
亀田浜,32,Person
ポーハタン号,32,Person
有川,16,City
蝦夷地検分,24,Company
安間純之進,32,Person
平山謙次郎,16,Person
安間,24,Person
提督副官,16,Person
ウイリアムズ,184,Person
町奉行石塚,24,Person
関央,56,Person
蛯子次郎,80,Person
菓子,24,Dish
山田屋寿,24,Person
副官,32,Position_Vocation
漢文,80,Academic
信任状,32,Position_Vocation
羅森,32,Person
本務,32,Position_Vocation
吉見健之,16,Person
吉岡元平,16,Person
蘭学者,16,Position_Vocation
室蘭港,88,Port
水兵,32,Position_Vocation
ハイネ,16,Person
赤川村,56,City
箱館市街,24,Culture
下野守,16,Person
旗本,48,Position_Vocation
乙部,48,Person
知内村,40,City
利煕,16,Position_Vocation
村垣,40,Political_Organization_Other
乙部村,32,City
士民,32,Position_Vocation
村山,88,City
雇医師,24,Position_Vocation
